sample1_name,sample2_name,sample1_mos,sample2_mos
cauliflower_geo_26_col_26.ply,flowerpot_geo_50_col_38.ply,87.20621668,24.17151636
cauliflower_geo_26_col_26.ply,flowerpot_geo_50_col_44.ply,87.20621668,26.79966162
cauliflower_geo_26_col_26.ply,flowerpot_geo_50_col_50.ply,87.20621668,20.03116253
cauliflower_geo_26_col_26.ply,house_geo_26_col_26.ply,87.20621668,88.98964813
cauliflower_geo_26_col_26.ply,house_geo_26_col_32.ply,87.20621668,89.12050798
cauliflower_geo_26_col_26.ply,house_geo_26_col_38.ply,87.20621668,83.22674795
cauliflower_geo_26_col_26.ply,house_geo_26_col_44.ply,87.20621668,66.31566123
cauliflower_geo_26_col_26.ply,house_geo_26_col_50.ply,87.20621668,31.09675568
cauliflower_geo_26_col_26.ply,house_geo_32_col_26.ply,87.20621668,92.2348361
cauliflower_geo_26_col_26.ply,house_geo_32_col_32.ply,87.20621668,89.93803659
cauliflower_geo_26_col_26.ply,house_geo_32_col_38.ply,87.20621668,83.85605946
cauliflower_geo_26_col_26.ply,house_geo_32_col_44.ply,87.20621668,60.82084148
cauliflower_geo_26_col_26.ply,house_geo_32_col_50.ply,87.20621668,28.31897294
cauliflower_geo_26_col_26.ply,house_geo_38_col_26.ply,87.20621668,81.10341129
cauliflower_geo_26_col_26.ply,house_geo_38_col_32.ply,87.20621668,82.85094578
cauliflower_geo_26_col_26.ply,house_geo_38_col_38.ply,87.20621668,79.68404118
cauliflower_geo_26_col_26.ply,house_geo_38_col_44.ply,87.20621668,52.17337422
cauliflower_geo_26_col_26.ply,house_geo_38_col_50.ply,87.20621668,25.57062624
cauliflower_geo_26_col_26.ply,house_geo_44_col_26.ply,87.20621668,61.50579909
cauliflower_geo_26_col_26.ply,house_geo_44_col_32.ply,87.20621668,64.88505391
cauliflower_geo_26_col_26.ply,house_geo_44_col_38.ply,87.20621668,63.12681981
cauliflower_geo_26_col_26.ply,house_geo_44_col_44.ply,87.20621668,47.90977713
cauliflower_geo_26_col_26.ply,house_geo_44_col_50.ply,87.20621668,16.5009565
cauliflower_geo_26_col_26.ply,house_geo_50_col_26.ply,87.20621668,37.45244352
cauliflower_geo_26_col_26.ply,house_geo_50_col_32.ply,87.20621668,36.76077005
cauliflower_geo_26_col_26.ply,house_geo_50_col_38.ply,87.20621668,33.84180963
cauliflower_geo_26_col_26.ply,house_geo_50_col_44.ply,87.20621668,32.2589735
cauliflower_geo_26_col_26.ply,house_geo_50_col_50.ply,87.20621668,15.25649469
cauliflower_geo_26_col_26.ply,litchi_geo_26_col_26.ply,87.20621668,92.98218434
cauliflower_geo_26_col_26.ply,litchi_geo_26_col_32.ply,87.20621668,93.13624992
cauliflower_geo_26_col_26.ply,litchi_geo_26_col_38.ply,87.20621668,89.17895455
cauliflower_geo_26_col_26.ply,litchi_geo_26_col_44.ply,87.20621668,56.66911015
cauliflower_geo_26_col_26.ply,litchi_geo_26_col_50.ply,87.20621668,30.54403914
cauliflower_geo_26_col_26.ply,litchi_geo_32_col_26.ply,87.20621668,91.58295768
cauliflower_geo_26_col_26.ply,litchi_geo_32_col_32.ply,87.20621668,89.97410704
cauliflower_geo_26_col_26.ply,litchi_geo_32_col_38.ply,87.20621668,83.20244082
cauliflower_geo_26_col_26.ply,litchi_geo_32_col_44.ply,87.20621668,59.13853829
cauliflower_geo_26_col_26.ply,litchi_geo_32_col_50.ply,87.20621668,31.64068603
cauliflower_geo_26_col_26.ply,litchi_geo_38_col_26.ply,87.20621668,85.63865457
cauliflower_geo_26_col_26.ply,litchi_geo_38_col_32.ply,87.20621668,85.18595553
cauliflower_geo_26_col_26.ply,litchi_geo_38_col_38.ply,87.20621668,77.54700012
cauliflower_geo_26_col_26.ply,litchi_geo_38_col_44.ply,87.20621668,49.19948552
cauliflower_geo_26_col_26.ply,litchi_geo_38_col_50.ply,87.20621668,30.97987417
cauliflower_geo_26_col_26.ply,litchi_geo_44_col_26.ply,87.20621668,63.65609857
cauliflower_geo_26_col_26.ply,litchi_geo_44_col_32.ply,87.20621668,61.31218857
cauliflower_geo_26_col_26.ply,litchi_geo_44_col_38.ply,87.20621668,66.80431656
cauliflower_geo_26_col_26.ply,litchi_geo_44_col_44.ply,87.20621668,46.43992575
cauliflower_geo_26_col_26.ply,litchi_geo_44_col_50.ply,87.20621668,25.05668561
cauliflower_geo_26_col_26.ply,litchi_geo_50_col_26.ply,87.20621668,45.14803559
cauliflower_geo_26_col_26.ply,litchi_geo_50_col_32.ply,87.20621668,42.48636751
cauliflower_geo_26_col_26.ply,litchi_geo_50_col_38.ply,87.20621668,40.96871112
cauliflower_geo_26_col_26.ply,litchi_geo_50_col_44.ply,87.20621668,32.14833634
cauliflower_geo_26_col_26.ply,litchi_geo_50_col_50.ply,87.20621668,20.22086654
cauliflower_geo_26_col_26.ply,mushroom_geo_26_col_26.ply,87.20621668,82.99466308
cauliflower_geo_26_col_26.ply,mushroom_geo_26_col_32.ply,87.20621668,78.35711357
cauliflower_geo_26_col_26.ply,mushroom_geo_26_col_38.ply,87.20621668,74.37854846
cauliflower_geo_26_col_26.ply,mushroom_geo_26_col_44.ply,87.20621668,45.34390773
cauliflower_geo_26_col_26.ply,mushroom_geo_26_col_50.ply,87.20621668,29.57189469
cauliflower_geo_26_col_26.ply,mushroom_geo_32_col_26.ply,87.20621668,74.42413174
cauliflower_geo_26_col_26.ply,mushroom_geo_32_col_32.ply,87.20621668,75.48057846
cauliflower_geo_26_col_26.ply,mushroom_geo_32_col_38.ply,87.20621668,66.97971081
cauliflower_geo_26_col_26.ply,mushroom_geo_32_col_44.ply,87.20621668,38.57224134
cauliflower_geo_26_col_26.ply,mushroom_geo_32_col_50.ply,87.20621668,26.30610262
cauliflower_geo_26_col_26.ply,mushroom_geo_38_col_26.ply,87.20621668,73.68149112
cauliflower_geo_26_col_26.ply,mushroom_geo_38_col_32.ply,87.20621668,74.40943305
cauliflower_geo_26_col_26.ply,mushroom_geo_38_col_38.ply,87.20621668,67.56815855
cauliflower_geo_26_col_26.ply,mushroom_geo_38_col_44.ply,87.20621668,45.97990694
cauliflower_geo_26_col_26.ply,mushroom_geo_38_col_50.ply,87.20621668,25.91678176
cauliflower_geo_26_col_26.ply,mushroom_geo_44_col_26.ply,87.20621668,63.43660012
cauliflower_geo_26_col_26.ply,mushroom_geo_44_col_32.ply,87.20621668,57.4635079
cauliflower_geo_26_col_26.ply,mushroom_geo_44_col_38.ply,87.20621668,52.78441402
cauliflower_geo_26_col_26.ply,mushroom_geo_44_col_44.ply,87.20621668,38.72230987
cauliflower_geo_26_col_26.ply,mushroom_geo_44_col_50.ply,87.20621668,27.31978428
cauliflower_geo_26_col_26.ply,mushroom_geo_50_col_26.ply,87.20621668,41.13785419
cauliflower_geo_26_col_26.ply,mushroom_geo_50_col_32.ply,87.20621668,30.41046646
cauliflower_geo_26_col_26.ply,mushroom_geo_50_col_38.ply,87.20621668,34.62786549
cauliflower_geo_26_col_26.ply,mushroom_geo_50_col_44.ply,87.20621668,22.99801833
cauliflower_geo_26_col_26.ply,mushroom_geo_50_col_50.ply,87.20621668,18.17341616
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_26_col_26.ply,87.20621668,88.12212138
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_26_col_32.ply,87.20621668,82.48026711
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_26_col_38.ply,87.20621668,71.1177798
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_26_col_44.ply,87.20621668,45.85674466
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_26_col_50.ply,87.20621668,28.66016866
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_32_col_26.ply,87.20621668,86.33896639
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_32_col_32.ply,87.20621668,80.70324182
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_32_col_38.ply,87.20621668,68.26001916
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_32_col_44.ply,87.20621668,45.0583743
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_32_col_50.ply,87.20621668,29.04854047
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_38_col_26.ply,87.20621668,82.84626296
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_38_col_32.ply,87.20621668,79.26610718
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_38_col_38.ply,87.20621668,66.34291826
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_38_col_44.ply,87.20621668,51.57256258
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_38_col_50.ply,87.20621668,28.41275306
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_44_col_26.ply,87.20621668,51.42018633
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_44_col_32.ply,87.20621668,43.61665827
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_44_col_38.ply,87.20621668,44.45107321
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_44_col_44.ply,87.20621668,37.37478415
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_44_col_50.ply,87.20621668,21.7031562
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_50_col_26.ply,87.20621668,24.19656458
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_50_col_32.ply,87.20621668,21.16586693
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_50_col_38.ply,87.20621668,22.56857876
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_50_col_44.ply,87.20621668,22.35504578
cauliflower_geo_26_col_26.ply,ping-pong_bat_geo_50_col_50.ply,87.20621668,10.82306706
cauliflower_geo_26_col_26.ply,puer_tea_geo_26_col_26.ply,87.20621668,86.67226612
cauliflower_geo_26_col_26.ply,puer_tea_geo_26_col_32.ply,87.20621668,81.66017563
cauliflower_geo_26_col_26.ply,puer_tea_geo_26_col_38.ply,87.20621668,75.12271305
cauliflower_geo_26_col_26.ply,puer_tea_geo_26_col_44.ply,87.20621668,55.39273891
cauliflower_geo_26_col_26.ply,puer_tea_geo_26_col_50.ply,87.20621668,18.1811391
cauliflower_geo_26_col_26.ply,puer_tea_geo_32_col_26.ply,87.20621668,81.12961991
cauliflower_geo_26_col_26.ply,puer_tea_geo_32_col_32.ply,87.20621668,75.92010895
cauliflower_geo_26_col_26.ply,puer_tea_geo_32_col_38.ply,87.20621668,73.91892262
cauliflower_geo_26_col_26.ply,puer_tea_geo_32_col_44.ply,87.20621668,49.48634467
cauliflower_geo_26_col_26.ply,puer_tea_geo_32_col_50.ply,87.20621668,18.13220337
cauliflower_geo_26_col_26.ply,puer_tea_geo_38_col_26.ply,87.20621668,80.1507659
cauliflower_geo_26_col_26.ply,puer_tea_geo_38_col_32.ply,87.20621668,77.94104952
cauliflower_geo_26_col_26.ply,puer_tea_geo_38_col_38.ply,87.20621668,72.24746916
cauliflower_geo_26_col_26.ply,puer_tea_geo_38_col_44.ply,87.20621668,49.62965252
cauliflower_geo_26_col_26.ply,puer_tea_geo_38_col_50.ply,87.20621668,19.95106733
cauliflower_geo_26_col_26.ply,puer_tea_geo_44_col_26.ply,87.20621668,66.71091631
cauliflower_geo_26_col_26.ply,puer_tea_geo_44_col_32.ply,87.20621668,75.22337865
cauliflower_geo_26_col_26.ply,puer_tea_geo_44_col_38.ply,87.20621668,58.3335462
cauliflower_geo_26_col_26.ply,puer_tea_geo_44_col_44.ply,87.20621668,38.83122794
cauliflower_geo_26_col_26.ply,puer_tea_geo_44_col_50.ply,87.20621668,20.41247997
cauliflower_geo_26_col_26.ply,puer_tea_geo_50_col_26.ply,87.20621668,50.14383395
cauliflower_geo_26_col_26.ply,puer_tea_geo_50_col_32.ply,87.20621668,51.09350177
cauliflower_geo_26_col_26.ply,puer_tea_geo_50_col_38.ply,87.20621668,43.76342926
cauliflower_geo_26_col_26.ply,puer_tea_geo_50_col_44.ply,87.20621668,36.0202386
cauliflower_geo_26_col_26.ply,puer_tea_geo_50_col_50.ply,87.20621668,15.18912318
cauliflower_geo_26_col_26.ply,pumpkin_geo_26_col_26.ply,87.20621668,85.67973069
cauliflower_geo_26_col_26.ply,pumpkin_geo_26_col_32.ply,87.20621668,84.05750207
cauliflower_geo_26_col_26.ply,pumpkin_geo_26_col_38.ply,87.20621668,82.6893022
cauliflower_geo_26_col_26.ply,pumpkin_geo_26_col_44.ply,87.20621668,60.5164131
cauliflower_geo_26_col_26.ply,pumpkin_geo_26_col_50.ply,87.20621668,38.40692664
cauliflower_geo_26_col_26.ply,pumpkin_geo_32_col_26.ply,87.20621668,85.03212734
cauliflower_geo_26_col_26.ply,pumpkin_geo_32_col_32.ply,87.20621668,88.57197009
cauliflower_geo_26_col_26.ply,pumpkin_geo_32_col_38.ply,87.20621668,77.805249
cauliflower_geo_26_col_26.ply,pumpkin_geo_32_col_44.ply,87.20621668,64.85316598
cauliflower_geo_26_col_26.ply,pumpkin_geo_32_col_50.ply,87.20621668,39.60269885
cauliflower_geo_26_col_26.ply,pumpkin_geo_38_col_26.ply,87.20621668,86.04153801
cauliflower_geo_26_col_26.ply,pumpkin_geo_38_col_32.ply,87.20621668,84.47082417
cauliflower_geo_26_col_26.ply,pumpkin_geo_38_col_38.ply,87.20621668,81.52068739
cauliflower_geo_26_col_26.ply,pumpkin_geo_38_col_44.ply,87.20621668,61.82718235
cauliflower_geo_26_col_26.ply,pumpkin_geo_38_col_50.ply,87.20621668,39.4965434
cauliflower_geo_26_col_26.ply,pumpkin_geo_44_col_26.ply,87.20621668,78.14914776
cauliflower_geo_26_col_26.ply,pumpkin_geo_44_col_32.ply,87.20621668,72.98195103
cauliflower_geo_26_col_26.ply,pumpkin_geo_44_col_38.ply,87.20621668,74.21746371
cauliflower_geo_26_col_26.ply,pumpkin_geo_44_col_44.ply,87.20621668,57.82208591
cauliflower_geo_26_col_26.ply,pumpkin_geo_44_col_50.ply,87.20621668,37.6364266
cauliflower_geo_26_col_26.ply,pumpkin_geo_50_col_26.ply,87.20621668,53.41313259
cauliflower_geo_26_col_26.ply,pumpkin_geo_50_col_32.ply,87.20621668,57.08040623
cauliflower_geo_26_col_26.ply,pumpkin_geo_50_col_38.ply,87.20621668,49.04280453
cauliflower_geo_26_col_26.ply,pumpkin_geo_50_col_44.ply,87.20621668,43.3628843
cauliflower_geo_26_col_26.ply,pumpkin_geo_50_col_50.ply,87.20621668,29.59684841
cauliflower_geo_26_col_26.ply,ship_geo_26_col_26.ply,87.20621668,81.03591012
cauliflower_geo_26_col_26.ply,ship_geo_26_col_32.ply,87.20621668,82.46863047
cauliflower_geo_26_col_26.ply,ship_geo_26_col_38.ply,87.20621668,80.05489138
cauliflower_geo_26_col_26.ply,ship_geo_26_col_44.ply,87.20621668,79.04653867
cauliflower_geo_26_col_26.ply,ship_geo_26_col_50.ply,87.20621668,63.23731563
cauliflower_geo_26_col_26.ply,ship_geo_32_col_26.ply,87.20621668,80.69884336
cauliflower_geo_26_col_26.ply,ship_geo_32_col_32.ply,87.20621668,82.19371274
cauliflower_geo_26_col_26.ply,ship_geo_32_col_38.ply,87.20621668,77.293123
cauliflower_geo_26_col_26.ply,ship_geo_32_col_44.ply,87.20621668,68.03987981
cauliflower_geo_26_col_26.ply,ship_geo_32_col_50.ply,87.20621668,60.57968077
cauliflower_geo_26_col_26.ply,ship_geo_38_col_26.ply,87.20621668,69.57767463
cauliflower_geo_26_col_26.ply,ship_geo_38_col_32.ply,87.20621668,72.14706606
cauliflower_geo_26_col_26.ply,ship_geo_38_col_38.ply,87.20621668,61.37845094
cauliflower_geo_26_col_26.ply,ship_geo_38_col_44.ply,87.20621668,61.76673737
cauliflower_geo_26_col_26.ply,ship_geo_38_col_50.ply,87.20621668,53.25120495
cauliflower_geo_26_col_26.ply,ship_geo_44_col_26.ply,87.20621668,44.51664178
cauliflower_geo_26_col_26.ply,ship_geo_44_col_32.ply,87.20621668,45.03456614
cauliflower_geo_26_col_26.ply,ship_geo_44_col_38.ply,87.20621668,40.74432617
cauliflower_geo_26_col_26.ply,ship_geo_44_col_44.ply,87.20621668,38.3380561
cauliflower_geo_26_col_26.ply,ship_geo_44_col_50.ply,87.20621668,38.16617045
cauliflower_geo_26_col_26.ply,ship_geo_50_col_26.ply,87.20621668,24.81581519
cauliflower_geo_26_col_26.ply,ship_geo_50_col_32.ply,87.20621668,30.6737526
cauliflower_geo_26_col_26.ply,ship_geo_50_col_38.ply,87.20621668,29.95712447
cauliflower_geo_26_col_26.ply,ship_geo_50_col_44.ply,87.20621668,23.51214544
cauliflower_geo_26_col_26.ply,ship_geo_50_col_50.ply,87.20621668,27.49962903
cauliflower_geo_26_col_26.ply,statue_geo_26_col_26.ply,87.20621668,81.87947124
cauliflower_geo_26_col_26.ply,statue_geo_26_col_32.ply,87.20621668,84.80426119
cauliflower_geo_26_col_26.ply,statue_geo_26_col_38.ply,87.20621668,79.17327714
cauliflower_geo_26_col_26.ply,statue_geo_26_col_44.ply,87.20621668,71.35117055
cauliflower_geo_26_col_26.ply,statue_geo_26_col_50.ply,87.20621668,41.23831438
cauliflower_geo_26_col_26.ply,statue_geo_32_col_26.ply,87.20621668,76.88372118
cauliflower_geo_26_col_26.ply,statue_geo_32_col_32.ply,87.20621668,78.68848886
cauliflower_geo_26_col_26.ply,statue_geo_32_col_38.ply,87.20621668,80.21596785
cauliflower_geo_26_col_26.ply,statue_geo_32_col_44.ply,87.20621668,69.98510135
cauliflower_geo_26_col_26.ply,statue_geo_32_col_50.ply,87.20621668,41.83336986
cauliflower_geo_26_col_26.ply,statue_geo_38_col_26.ply,87.20621668,54.77981963
cauliflower_geo_26_col_26.ply,statue_geo_38_col_32.ply,87.20621668,54.72991402
cauliflower_geo_26_col_26.ply,statue_geo_38_col_38.ply,87.20621668,55.67033766
cauliflower_geo_26_col_26.ply,statue_geo_38_col_44.ply,87.20621668,52.68969682
cauliflower_geo_26_col_26.ply,statue_geo_38_col_50.ply,87.20621668,34.63512682
cauliflower_geo_26_col_26.ply,statue_geo_44_col_26.ply,87.20621668,39.86744946
cauliflower_geo_26_col_26.ply,statue_geo_44_col_32.ply,87.20621668,41.18727176
cauliflower_geo_26_col_26.ply,statue_geo_44_col_38.ply,87.20621668,38.50552439
cauliflower_geo_26_col_26.ply,statue_geo_44_col_44.ply,87.20621668,30.42103506
cauliflower_geo_26_col_26.ply,statue_geo_44_col_50.ply,87.20621668,20.40827386
cauliflower_geo_26_col_26.ply,statue_geo_50_col_26.ply,87.20621668,28.29287411
cauliflower_geo_26_col_26.ply,statue_geo_50_col_32.ply,87.20621668,29.77626665
cauliflower_geo_26_col_26.ply,statue_geo_50_col_38.ply,87.20621668,26.55386997
cauliflower_geo_26_col_26.ply,statue_geo_50_col_44.ply,87.20621668,17.95693985
cauliflower_geo_26_col_26.ply,statue_geo_50_col_50.ply,87.20621668,16.06830166
cauliflower_geo_26_col_26.ply,stone_geo_26_col_26.ply,87.20621668,87.39980101
cauliflower_geo_26_col_26.ply,stone_geo_26_col_32.ply,87.20621668,90.76325098
cauliflower_geo_26_col_26.ply,stone_geo_26_col_38.ply,87.20621668,85.36191982
cauliflower_geo_26_col_26.ply,stone_geo_26_col_44.ply,87.20621668,59.33388396
cauliflower_geo_26_col_26.ply,stone_geo_26_col_50.ply,87.20621668,26.06648207
cauliflower_geo_26_col_26.ply,stone_geo_32_col_26.ply,87.20621668,83.91543597
cauliflower_geo_26_col_26.ply,stone_geo_32_col_32.ply,87.20621668,89.27857468
cauliflower_geo_26_col_26.ply,stone_geo_32_col_38.ply,87.20621668,82.12279867
cauliflower_geo_26_col_26.ply,stone_geo_32_col_44.ply,87.20621668,55.29178344
cauliflower_geo_26_col_26.ply,stone_geo_32_col_50.ply,87.20621668,27.92869224
cauliflower_geo_26_col_26.ply,stone_geo_38_col_26.ply,87.20621668,85.24639584
cauliflower_geo_26_col_26.ply,stone_geo_38_col_32.ply,87.20621668,83.18281459
cauliflower_geo_26_col_26.ply,stone_geo_38_col_38.ply,87.20621668,78.24095426
cauliflower_geo_26_col_26.ply,stone_geo_38_col_44.ply,87.20621668,54.95606618
cauliflower_geo_26_col_26.ply,stone_geo_38_col_50.ply,87.20621668,20.49342708
cauliflower_geo_26_col_26.ply,stone_geo_44_col_26.ply,87.20621668,75.68447917
cauliflower_geo_26_col_26.ply,stone_geo_44_col_32.ply,87.20621668,66.21376263
cauliflower_geo_26_col_26.ply,stone_geo_44_col_38.ply,87.20621668,63.71046191
cauliflower_geo_26_col_26.ply,stone_geo_44_col_44.ply,87.20621668,49.26667976
cauliflower_geo_26_col_26.ply,stone_geo_44_col_50.ply,87.20621668,24.22292802
cauliflower_geo_26_col_26.ply,stone_geo_50_col_26.ply,87.20621668,46.76619852
cauliflower_geo_26_col_26.ply,stone_geo_50_col_32.ply,87.20621668,48.21502754
cauliflower_geo_26_col_26.ply,stone_geo_50_col_38.ply,87.20621668,42.39640721
cauliflower_geo_26_col_26.ply,stone_geo_50_col_44.ply,87.20621668,33.70748599
cauliflower_geo_26_col_26.ply,stone_geo_50_col_50.ply,87.20621668,15.43421221
cauliflower_geo_26_col_26.ply,tool_box_geo_26_col_26.ply,87.20621668,85.44960598
cauliflower_geo_26_col_26.ply,tool_box_geo_26_col_32.ply,87.20621668,81.78805044
cauliflower_geo_26_col_26.ply,tool_box_geo_26_col_38.ply,87.20621668,69.15978983
cauliflower_geo_26_col_26.ply,tool_box_geo_26_col_44.ply,87.20621668,44.9343366
cauliflower_geo_26_col_26.ply,tool_box_geo_26_col_50.ply,87.20621668,23.30407018
cauliflower_geo_26_col_26.ply,tool_box_geo_32_col_26.ply,87.20621668,82.295473
cauliflower_geo_26_col_26.ply,tool_box_geo_32_col_32.ply,87.20621668,78.11393963
cauliflower_geo_26_col_26.ply,tool_box_geo_32_col_38.ply,87.20621668,64.96890469
cauliflower_geo_26_col_26.ply,tool_box_geo_32_col_44.ply,87.20621668,46.9673475
cauliflower_geo_26_col_26.ply,tool_box_geo_32_col_50.ply,87.20621668,25.23663683
cauliflower_geo_26_col_26.ply,tool_box_geo_38_col_26.ply,87.20621668,81.04672177
cauliflower_geo_26_col_26.ply,tool_box_geo_38_col_32.ply,87.20621668,79.91908349
cauliflower_geo_26_col_26.ply,tool_box_geo_38_col_38.ply,87.20621668,66.02469632
cauliflower_geo_26_col_26.ply,tool_box_geo_38_col_44.ply,87.20621668,43.03233951
cauliflower_geo_26_col_26.ply,tool_box_geo_38_col_50.ply,87.20621668,31.15258987
cauliflower_geo_26_col_26.ply,tool_box_geo_44_col_26.ply,87.20621668,71.74018622
cauliflower_geo_26_col_26.ply,tool_box_geo_44_col_32.ply,87.20621668,70.57745371
cauliflower_geo_26_col_26.ply,tool_box_geo_44_col_38.ply,87.20621668,59.46581344
cauliflower_geo_26_col_26.ply,tool_box_geo_44_col_44.ply,87.20621668,42.4070633
cauliflower_geo_26_col_26.ply,tool_box_geo_44_col_50.ply,87.20621668,20.6574164
cauliflower_geo_26_col_26.ply,tool_box_geo_50_col_26.ply,87.20621668,55.11571052
cauliflower_geo_26_col_26.ply,tool_box_geo_50_col_32.ply,87.20621668,45.00512897
cauliflower_geo_26_col_26.ply,tool_box_geo_50_col_38.ply,87.20621668,41.49849029
