name,mos
pineapple_tsl_6_tqs_512.ply,2.295752369
pineapple_tsl_6_tqs_64.ply,6.304691124
pineapple_tsl_8_tqs_128.ply,7.412073085
pineapple_tsl_8_tqs_256.ply,4.959547029
pineapple_tsl_8_tqs_512.ply,3.034832817
pineapple_tsl_8_tqs_64.ply,8.621409658
glasses_case_gQP_1_tQP_1.ply,7.95227268
glasses_case_gQP_1_tQP_2.ply,7.573406854
glasses_case_gQP_1_tQP_3.ply,5.20035238
glasses_case_gQP_2_tQP_1.ply,6.026589689
glasses_case_gQP_2_tQP_2.ply,5.63976326
glasses_case_gQP_2_tQP_3.ply,4.198232603
glasses_case_gQP_3_tQP_1.ply,2.777453966
glasses_case_gQP_3_tQP_2.ply,2.948230096
glasses_case_gQP_3_tQP_3.ply,2.814483738
glasses_case_gsigma_0_tsigma_16.ply,7.822695922
glasses_case_gsigma_0_tsigma_32.ply,5.746174075
glasses_case_gsigma_0_tsigma_8.ply,8.999496763
glasses_case_gsigma_2_tsigma_16.ply,4.396125739
glasses_case_gsigma_2_tsigma_32.ply,3.233984357
glasses_case_gsigma_2_tsigma_8.ply,4.295205493
glasses_case_gsigma_4_tsigma_16.ply,2.153502251
glasses_case_gsigma_4_tsigma_32.ply,2.668705974
glasses_case_gsigma_4_tsigma_8.ply,2.229518507
glasses_case_level_7.ply,1.070325612
glasses_case_level_8.ply,1.903975259
glasses_case_level_9.ply,6.924813673
glasses_case_pqs_1_qs_16_rounded.ply,9.000909084
glasses_case_pqs_1_qs_32_rounded.ply,8.517535619
glasses_case_pqs_1_qs_48_rounded.ply,6.924420872
glasses_case_pqs_1_qs_64_rounded.ply,5.061958082
glasses_case_tsl_4_tqs_128.ply,7.324135477
glasses_case_tsl_4_tqs_256.ply,5.466142653
glasses_case_tsl_4_tqs_512.ply,2.810649938
glasses_case_tsl_4_tqs_64.ply,8.104599946
glasses_case_tsl_6_tqs_128.ply,5.489596744
glasses_case_tsl_6_tqs_256.ply,3.591425495
glasses_case_tsl_6_tqs_512.ply,2.388538209
glasses_case_tsl_6_tqs_64.ply,5.378676569
glasses_case_tsl_8_tqs_128.ply,7.789721037
glasses_case_tsl_8_tqs_256.ply,5.266644107
glasses_case_tsl_8_tqs_512.ply,3.349483616
glasses_case_tsl_8_tqs_64.ply,7.949317365
honeydew_melon_gQP_1_tQP_1.ply,8.552765533
honeydew_melon_gQP_1_tQP_2.ply,7.417353139
honeydew_melon_gQP_1_tQP_3.ply,5.812105658
honeydew_melon_gQP_2_tQP_1.ply,6.327436376
honeydew_melon_gQP_2_tQP_2.ply,6.244898754
honeydew_melon_gQP_2_tQP_3.ply,4.744246097
honeydew_melon_gQP_3_tQP_1.ply,4.608520633
honeydew_melon_gQP_3_tQP_2.ply,4.596369786
honeydew_melon_gQP_3_tQP_3.ply,3.960295452
honeydew_melon_gsigma_0_tsigma_16.ply,7.957471034
honeydew_melon_gsigma_0_tsigma_32.ply,4.684073251
honeydew_melon_gsigma_0_tsigma_8.ply,9.266246004
honeydew_melon_gsigma_2_tsigma_16.ply,5.485708373
honeydew_melon_gsigma_2_tsigma_32.ply,3.028857854
honeydew_melon_gsigma_2_tsigma_8.ply,6.539565957
honeydew_melon_gsigma_4_tsigma_16.ply,4.480889224
honeydew_melon_gsigma_4_tsigma_32.ply,3.101073402
honeydew_melon_gsigma_4_tsigma_8.ply,4.017866933
honeydew_melon_level_7.ply,0.57397471
honeydew_melon_level_8.ply,2.05582786
honeydew_melon_level_9.ply,8.762268458
honeydew_melon_pqs_1_qs_16_rounded.ply,8.833736389
honeydew_melon_pqs_1_qs_32_rounded.ply,7.817302378
honeydew_melon_pqs_1_qs_48_rounded.ply,6.213609637
honeydew_melon_pqs_1_qs_64_rounded.ply,3.017348313
honeydew_melon_tsl_4_tqs_128.ply,4.263010541
honeydew_melon_tsl_4_tqs_256.ply,2.591631271
honeydew_melon_tsl_4_tqs_512.ply,1.083065115
honeydew_melon_tsl_4_tqs_64.ply,4.965916531
honeydew_melon_tsl_6_tqs_128.ply,5.289687637
honeydew_melon_tsl_6_tqs_256.ply,3.559875651
honeydew_melon_tsl_6_tqs_512.ply,1.390621355
honeydew_melon_tsl_6_tqs_64.ply,5.48827352
honeydew_melon_tsl_8_tqs_128.ply,8.135073792
honeydew_melon_tsl_8_tqs_256.ply,4.171858667
honeydew_melon_tsl_8_tqs_512.ply,1.429429985
honeydew_melon_tsl_8_tqs_64.ply,8.80734534
house_gQP_1_tQP_1.ply,9.222795336
house_gQP_1_tQP_2.ply,7.065323091
house_gQP_1_tQP_3.ply,3.825820985
house_gQP_2_tQP_1.ply,7.445270788
house_gQP_2_tQP_2.ply,6.306019202
house_gQP_2_tQP_3.ply,4.079004677
house_gQP_3_tQP_1.ply,4.063937374
house_gQP_3_tQP_2.ply,3.712616089
house_gQP_3_tQP_3.ply,2.922124359
house_gsigma_0_tsigma_16.ply,6.980583942
house_gsigma_0_tsigma_32.ply,4.893321579
house_gsigma_0_tsigma_8.ply,9.017113564
house_gsigma_2_tsigma_16.ply,4.630083599
house_gsigma_2_tsigma_32.ply,3.486645876
house_gsigma_2_tsigma_8.ply,4.868141211
house_gsigma_4_tsigma_16.ply,2.989754144
house_gsigma_4_tsigma_32.ply,1.938454229
house_gsigma_4_tsigma_8.ply,3.568854777
house_level_7.ply,0.295387742
house_level_8.ply,1.594446242
house_level_9.ply,6.369121032
house_pqs_1_qs_16_rounded.ply,8.8432011
house_pqs_1_qs_32_rounded.ply,7.769216307
house_pqs_1_qs_48_rounded.ply,6.806703004
house_pqs_1_qs_64_rounded.ply,5.059385382
house_tsl_4_tqs_128.ply,5.431101695
house_tsl_4_tqs_256.ply,3.790143461
house_tsl_4_tqs_512.ply,2.239643651
house_tsl_4_tqs_64.ply,6.509485808
house_tsl_6_tqs_128.ply,7.53571452
house_tsl_6_tqs_256.ply,4.298648413
house_tsl_6_tqs_512.ply,2.658473454
house_tsl_6_tqs_64.ply,8.477302695
house_tsl_8_tqs_128.ply,8.024781187
house_tsl_8_tqs_256.ply,5.260120652
house_tsl_8_tqs_512.ply,2.760330842
house_tsl_8_tqs_64.ply,8.67884343
litchi_gQP_1_tQP_1.ply,8.382459716
litchi_gQP_1_tQP_2.ply,7.37164483
litchi_gQP_1_tQP_3.ply,5.929219253
litchi_gQP_2_tQP_1.ply,6.208415891
litchi_gQP_2_tQP_2.ply,4.946809496
litchi_gQP_2_tQP_3.ply,4.08373808
litchi_gQP_3_tQP_1.ply,3.88157313
litchi_gQP_3_tQP_2.ply,4.162178436
litchi_gQP_3_tQP_3.ply,2.995124476
litchi_gsigma_0_tsigma_16.ply,7.899324726
litchi_gsigma_0_tsigma_32.ply,4.075832148
litchi_gsigma_0_tsigma_8.ply,9.25519659
litchi_gsigma_2_tsigma_16.ply,5.546141956
litchi_gsigma_2_tsigma_32.ply,3.975588339
litchi_gsigma_2_tsigma_8.ply,6.669196192
litchi_gsigma_4_tsigma_16.ply,4.339649489
litchi_gsigma_4_tsigma_32.ply,3.256601573
litchi_gsigma_4_tsigma_8.ply,3.907952026
litchi_level_7.ply,0.248274826
litchi_level_8.ply,2.351904767
litchi_level_9.ply,8.825654022
litchi_pqs_1_qs_16_rounded.ply,9.059614947
litchi_pqs_1_qs_32_rounded.ply,7.226469753
litchi_pqs_1_qs_48_rounded.ply,4.315755648
litchi_pqs_1_qs_64_rounded.ply,3.209673457
litchi_tsl_4_tqs_128.ply,3.392753037
litchi_tsl_4_tqs_256.ply,2.448177139
litchi_tsl_4_tqs_512.ply,1.416383462
litchi_tsl_4_tqs_64.ply,4.144995622
litchi_tsl_6_tqs_128.ply,6.652326242
litchi_tsl_6_tqs_256.ply,3.863096165
litchi_tsl_6_tqs_512.ply,2.154700544
litchi_tsl_6_tqs_64.ply,7.661593988
litchi_tsl_8_tqs_128.ply,7.229047685
litchi_tsl_8_tqs_256.ply,5.224182148
litchi_tsl_8_tqs_512.ply,2.586577269
litchi_tsl_8_tqs_64.ply,8.913485285
pen_container_gQP_1_tQP_1.ply,7.352634804
pen_container_gQP_1_tQP_2.ply,7.028884535
pen_container_gQP_1_tQP_3.ply,4.653720777
pen_container_gQP_2_tQP_1.ply,5.334469001
pen_container_gQP_2_tQP_2.ply,4.433274307
pen_container_gQP_2_tQP_3.ply,4.820411042
pen_container_gQP_3_tQP_1.ply,3.330402412
pen_container_gQP_3_tQP_2.ply,4.184397306
pen_container_gQP_3_tQP_3.ply,3.129669104
pen_container_gsigma_0_tsigma_16.ply,7.156783481
pen_container_gsigma_0_tsigma_32.ply,4.696382835
pen_container_gsigma_0_tsigma_8.ply,8.921398884
pen_container_gsigma_2_tsigma_16.ply,4.252148539
pen_container_gsigma_2_tsigma_32.ply,3.171810296
pen_container_gsigma_2_tsigma_8.ply,4.960595949
pen_container_gsigma_4_tsigma_16.ply,2.773032223
pen_container_gsigma_4_tsigma_32.ply,2.676427729
pen_container_gsigma_4_tsigma_8.ply,3.268372466
pen_container_level_7.ply,0.280493553
pen_container_level_8.ply,2.111616176
pen_container_level_9.ply,6.983589159
pen_container_pqs_1_qs_16_rounded.ply,8.999880847
pen_container_pqs_1_qs_32_rounded.ply,7.686578198
pen_container_pqs_1_qs_48_rounded.ply,6.520220124
pen_container_pqs_1_qs_64_rounded.ply,5.448224583
pen_container_tsl_4_tqs_128.ply,1.644390869
pen_container_tsl_4_tqs_256.ply,1.593659647
pen_container_tsl_4_tqs_512.ply,1.259679012
pen_container_tsl_4_tqs_64.ply,1.64123228
pen_container_tsl_6_tqs_128.ply,6.692772188
pen_container_tsl_6_tqs_256.ply,4.138784241
pen_container_tsl_6_tqs_512.ply,2.52678055
pen_container_tsl_6_tqs_64.ply,8.192204441
pen_container_tsl_8_tqs_128.ply,7.720825479
pen_container_tsl_8_tqs_256.ply,5.630186956
pen_container_tsl_8_tqs_512.ply,3.314918481
pen_container_tsl_8_tqs_64.ply,8.534021252
ping-pong_bat_gQP_1_tQP_1.ply,7.332501116
ping-pong_bat_gQP_1_tQP_2.ply,6.385195787
ping-pong_bat_gQP_1_tQP_3.ply,5.326474741
ping-pong_bat_gQP_2_tQP_1.ply,6.17305609
ping-pong_bat_gQP_2_tQP_2.ply,5.705151055
ping-pong_bat_gQP_2_tQP_3.ply,4.226146311
ping-pong_bat_gQP_3_tQP_1.ply,3.555000273
ping-pong_bat_gQP_3_tQP_2.ply,3.466209677
ping-pong_bat_gQP_3_tQP_3.ply,3.675484397
ping-pong_bat_gsigma_0_tsigma_16.ply,5.99268872
ping-pong_bat_gsigma_0_tsigma_32.ply,4.526451967
ping-pong_bat_gsigma_0_tsigma_8.ply,8.576939372
ping-pong_bat_gsigma_2_tsigma_16.ply,4.372573164
ping-pong_bat_gsigma_2_tsigma_32.ply,3.68020878
ping-pong_bat_gsigma_2_tsigma_8.ply,5.359356464
ping-pong_bat_gsigma_4_tsigma_16.ply,3.137290037
ping-pong_bat_gsigma_4_tsigma_32.ply,2.812785458
ping-pong_bat_gsigma_4_tsigma_8.ply,3.683180396
ping-pong_bat_level_7.ply,1.066904823
ping-pong_bat_level_8.ply,2.611003906
ping-pong_bat_level_9.ply,8.571748306
ping-pong_bat_pqs_1_qs_16_rounded.ply,9.184153463
ping-pong_bat_pqs_1_qs_32_rounded.ply,5.733546331
ping-pong_bat_pqs_1_qs_48_rounded.ply,4.132431727
ping-pong_bat_pqs_1_qs_64_rounded.ply,2.834999248
ping-pong_bat_tsl_4_tqs_128.ply,0.560891461
ping-pong_bat_tsl_4_tqs_256.ply,0.417255566
ping-pong_bat_tsl_4_tqs_512.ply,0.508596037
ping-pong_bat_tsl_4_tqs_64.ply,0.551761495
ping-pong_bat_tsl_6_tqs_128.ply,5.00484513
ping-pong_bat_tsl_6_tqs_256.ply,3.349455035
ping-pong_bat_tsl_6_tqs_512.ply,2.698407872
ping-pong_bat_tsl_6_tqs_64.ply,7.02438173
ping-pong_bat_tsl_8_tqs_128.ply,5.263107514
ping-pong_bat_tsl_8_tqs_256.ply,3.825323224
ping-pong_bat_tsl_8_tqs_512.ply,3.036277636
ping-pong_bat_tsl_8_tqs_64.ply,7.724077289
puer_tea_gQP_1_tQP_1.ply,7.791470095
puer_tea_gQP_1_tQP_2.ply,7.54444591
puer_tea_gQP_1_tQP_3.ply,5.129887452
puer_tea_gQP_2_tQP_1.ply,6.250545414
puer_tea_gQP_2_tQP_2.ply,6.342565477
puer_tea_gQP_2_tQP_3.ply,4.899328461
puer_tea_gQP_3_tQP_1.ply,4.925330318
puer_tea_gQP_3_tQP_2.ply,4.208416878
puer_tea_gQP_3_tQP_3.ply,3.731071354
puer_tea_gsigma_0_tsigma_16.ply,4.863259403
puer_tea_gsigma_0_tsigma_32.ply,3.47408577
puer_tea_gsigma_0_tsigma_8.ply,7.947669335
puer_tea_gsigma_2_tsigma_16.ply,3.25523098
puer_tea_gsigma_2_tsigma_32.ply,2.74135991
puer_tea_gsigma_2_tsigma_8.ply,4.347026556
puer_tea_gsigma_4_tsigma_16.ply,2.298694951
puer_tea_gsigma_4_tsigma_32.ply,1.74081868
puer_tea_gsigma_4_tsigma_8.ply,2.400198769
puer_tea_level_7.ply,0.315346253
puer_tea_level_8.ply,1.626033493
puer_tea_level_9.ply,7.784326641
puer_tea_pqs_1_qs_16_rounded.ply,8.877922488
puer_tea_pqs_1_qs_32_rounded.ply,5.783074034
puer_tea_pqs_1_qs_48_rounded.ply,5.383101443
puer_tea_pqs_1_qs_64_rounded.ply,4.801354497
puer_tea_tsl_4_tqs_128.ply,2.681991353
puer_tea_tsl_4_tqs_256.ply,1.219981534
puer_tea_tsl_4_tqs_512.ply,0.584222472
puer_tea_tsl_4_tqs_64.ply,2.263056663
puer_tea_tsl_6_tqs_128.ply,6.298621215
puer_tea_tsl_6_tqs_256.ply,2.855586178
puer_tea_tsl_6_tqs_512.ply,1.659954847
puer_tea_tsl_6_tqs_64.ply,8.688044877
puer_tea_tsl_8_tqs_128.ply,6.179745668
puer_tea_tsl_8_tqs_256.ply,3.611364107
puer_tea_tsl_8_tqs_512.ply,2.154590932
puer_tea_tsl_8_tqs_64.ply,7.984533052
pumpkin_gQP_1_tQP_1.ply,8.003200907
pumpkin_gQP_1_tQP_2.ply,6.362860455
pumpkin_gQP_1_tQP_3.ply,4.150382095
pumpkin_gQP_2_tQP_1.ply,5.730854338
pumpkin_gQP_2_tQP_2.ply,5.634774299
pumpkin_gQP_2_tQP_3.ply,4.151596423
pumpkin_gQP_3_tQP_1.ply,4.614227709
pumpkin_gQP_3_tQP_2.ply,3.754247859
pumpkin_gQP_3_tQP_3.ply,3.023205216
pumpkin_gsigma_0_tsigma_16.ply,7.38480628
pumpkin_gsigma_0_tsigma_32.ply,4.764524874
pumpkin_gsigma_0_tsigma_8.ply,8.871289491
pumpkin_gsigma_2_tsigma_16.ply,5.088715487
pumpkin_gsigma_2_tsigma_32.ply,3.613580208
pumpkin_gsigma_2_tsigma_8.ply,5.970275662
pumpkin_gsigma_4_tsigma_16.ply,3.790024828
pumpkin_gsigma_4_tsigma_32.ply,2.606866845
pumpkin_gsigma_4_tsigma_8.ply,3.762442881
pumpkin_level_7.ply,0.181260025
pumpkin_level_8.ply,2.06394442
pumpkin_level_9.ply,7.603000232
pumpkin_pqs_1_qs_16_rounded.ply,8.562141081
pumpkin_pqs_1_qs_32_rounded.ply,8.304295679
pumpkin_pqs_1_qs_48_rounded.ply,7.163365401
pumpkin_pqs_1_qs_64_rounded.ply,5.224143669
pumpkin_tsl_4_tqs_128.ply,7.867404727
pumpkin_tsl_4_tqs_256.ply,5.312513301
pumpkin_tsl_4_tqs_512.ply,2.867861771
pumpkin_tsl_4_tqs_64.ply,8.644648425
pumpkin_tsl_6_tqs_128.ply,6.22123483
pumpkin_tsl_6_tqs_256.ply,4.83776982
pumpkin_tsl_6_tqs_512.ply,2.568112045
pumpkin_tsl_6_tqs_64.ply,6.690624806
pumpkin_tsl_8_tqs_128.ply,7.897698177
pumpkin_tsl_8_tqs_256.ply,5.534363898
pumpkin_tsl_8_tqs_512.ply,2.976480834
pumpkin_tsl_8_tqs_64.ply,8.777156724
ship_gQP_1_tQP_1.ply,8.683243163
ship_gQP_1_tQP_2.ply,7.966953395
ship_gQP_1_tQP_3.ply,6.465363881
ship_gQP_2_tQP_1.ply,5.275587535
ship_gQP_2_tQP_2.ply,5.307130936
ship_gQP_2_tQP_3.ply,4.499481835
ship_gQP_3_tQP_1.ply,3.270113044
ship_gQP_3_tQP_2.ply,3.007825606
ship_gQP_3_tQP_3.ply,3.237187738
ship_gsigma_0_tsigma_16.ply,6.002590379
ship_gsigma_0_tsigma_32.ply,4.471311782
ship_gsigma_0_tsigma_8.ply,8.187614964
ship_gsigma_2_tsigma_16.ply,4.624280768
ship_gsigma_2_tsigma_32.ply,2.947047405
ship_gsigma_2_tsigma_8.ply,4.432391178
ship_gsigma_4_tsigma_16.ply,3.023841126
ship_gsigma_4_tsigma_32.ply,2.257182481
ship_gsigma_4_tsigma_8.ply,2.415903763
ship_level_7.ply,0.579065941
ship_level_8.ply,1.526715745
ship_level_9.ply,5.116749334
ship_pqs_1_qs_16_rounded.ply,9.189237886
ship_pqs_1_qs_32_rounded.ply,6.890628136
ship_pqs_1_qs_48_rounded.ply,6.085370266
ship_pqs_1_qs_64_rounded.ply,4.818439311
ship_tsl_4_tqs_128.ply,1.597910476
ship_tsl_4_tqs_256.ply,1.172465248
ship_tsl_4_tqs_512.ply,1.263710724
ship_tsl_4_tqs_64.ply,1.343235303
ship_tsl_6_tqs_128.ply,6.810486694
ship_tsl_6_tqs_256.ply,4.118616309
ship_tsl_6_tqs_512.ply,2.51244404
ship_tsl_6_tqs_64.ply,8.047808166
ship_tsl_8_tqs_128.ply,7.65494553
ship_tsl_8_tqs_256.ply,4.560453851
ship_tsl_8_tqs_512.ply,3.256767817
ship_tsl_8_tqs_64.ply,8.641452606
statue_gQP_1_tQP_1.ply,8.216544475
statue_gQP_1_tQP_2.ply,7.436868381
statue_gQP_1_tQP_3.ply,5.298086999
statue_gQP_2_tQP_1.ply,6.5277898
statue_gQP_2_tQP_2.ply,5.803915102
statue_gQP_2_tQP_3.ply,4.529396388
statue_gQP_3_tQP_1.ply,2.588641621
statue_gQP_3_tQP_2.ply,3.258541188
statue_gQP_3_tQP_3.ply,2.69301373
statue_gsigma_0_tsigma_16.ply,6.924903345
statue_gsigma_0_tsigma_32.ply,4.92759668
statue_gsigma_0_tsigma_8.ply,8.511947303
statue_gsigma_2_tsigma_16.ply,3.941233042
statue_gsigma_2_tsigma_32.ply,3.47558873
statue_gsigma_2_tsigma_8.ply,5.014553046
statue_gsigma_4_tsigma_16.ply,2.772288456
statue_gsigma_4_tsigma_32.ply,3.299521449
statue_gsigma_4_tsigma_8.ply,3.138009148
statue_level_7.ply,1.104592674
statue_level_8.ply,2.444605069
statue_level_9.ply,6.902141066
statue_pqs_1_qs_16_rounded.ply,8.701573408
statue_pqs_1_qs_32_rounded.ply,7.727978223
statue_pqs_1_qs_48_rounded.ply,6.740476035
statue_pqs_1_qs_64_rounded.ply,5.410887739
statue_tsl_4_tqs_128.ply,1.96972695
statue_tsl_4_tqs_256.ply,1.640082892
statue_tsl_4_tqs_512.ply,1.134401742
statue_tsl_4_tqs_64.ply,1.955881932
statue_tsl_6_tqs_128.ply,6.776035361
statue_tsl_6_tqs_256.ply,4.822983919
statue_tsl_6_tqs_512.ply,2.973847696
statue_tsl_6_tqs_64.ply,7.730130872
statue_tsl_8_tqs_128.ply,7.836511751
statue_tsl_8_tqs_256.ply,5.766573011
statue_tsl_8_tqs_512.ply,3.557328452
statue_tsl_8_tqs_64.ply,8.831888572
stone_gQP_1_tQP_1.ply,7.881994767
stone_gQP_1_tQP_2.ply,5.596429471
stone_gQP_1_tQP_3.ply,3.819125206
stone_gQP_2_tQP_1.ply,5.887870931
stone_gQP_2_tQP_2.ply,5.60219352
stone_gQP_2_tQP_3.ply,3.446225059
stone_gQP_3_tQP_1.ply,4.176109598
stone_gQP_3_tQP_2.ply,3.562049168
stone_gQP_3_tQP_3.ply,2.601342874
stone_gsigma_0_tsigma_16.ply,7.506155601
stone_gsigma_0_tsigma_32.ply,4.783686368
stone_gsigma_0_tsigma_8.ply,8.687668482
stone_gsigma_2_tsigma_16.ply,6.24059409
stone_gsigma_2_tsigma_32.ply,4.762512297
stone_gsigma_2_tsigma_8.ply,7.161570912
stone_gsigma_4_tsigma_16.ply,3.685294226
